NCM;Descrição;Mínimo;Máximo;I.I;IPI;PIS;COFINS;ICMS
40117090;Outros;1,2359;2,2111;;;;;
40118020;Outros, com seção de largura igual ou superior a 1.143 mm (4;2,2807;2,5645;;;;;
40118090;Outros;0,6521;1,4514;;;;;
40119090;Outros;1,1784;2,3745;;;;;
40129010;"PROTETORES (""FLAPS"") DE BORRACHA";3,0709;3,0709;;;;;
40129090;"OUTS.PROT.,BANDAS D/RODAGEM,""FLAPS"" D/BORR.";1,5055;2,4323;;;;;
40131010;Para pneumáticos do tipo utilizado em ônibus ou caminhõ;2,6829;3,3200;;;;;
40131090;"OUTS.CÂMARAS-D/AR- D/BORR.P/AUTO/ÔNIB.
/CAMIN.";1,3922;2,0957;;;;;
40132000;- Do tipo utilizado em bicicletas;12,9505;15,4204;;;;;
40139000;"OUTRAS CÂMARAS-
D/AR-D/BORRACHA";1,1133;2,0692;;;;;
40141000;PRESERVATIVOS D/BORR.VULCANIZ.,Ñ ENDURECIDA;3,4808;6,8069;;;;;
40149010;"BOLSAS P/GELO OU ÁGUA QUENTE,
D/BORRACHA";3,8615;4,2960;;;;;
40149090;OUTS.ARTIGOS D/HIGIENE,FARMÁCIA, D/BORRACHA;3,4142;4,3618;;;;;
40151200;"-- Do tipo utilizado em medicina, cirurgia,
odontologia";2,9619;12,1692;;;;;
40151900;OUTRAS LUVAS DE BORRACHA, P/QQ.USO;4,8379;8,7154;;;;;
40159000;"OUTS.VESTUÁRIOS E ACESSÓRIOS
D/BORRACHA";1,0814;3,1588;;;;;
40161010;OBRAS D/BORR. ALVEOLAR, P/VEÍC. TRAT.MÁQUINAS;0,7528;1,2550;;;;;
40161090;"OUTRAS OBRAS D/BORRACHA
ALVEOLAR";1,1746;2,2356;;;;;
40169100;-- Revestimentos para pisos (pavimentos) e tapetes;4,5159;10,4104;;;;;
40169200;"BORRACHAS DE
APAGAR";2,2704;3,8536;;;;;
40169300;JUNTAS,GAXETAS E SEMELHANTES, DE BORRACHA;3,2878;7,2790;;;;;
40169400;"DEFENSAS,MMO INFLÁVEIS,
P/ATRACAÇÃO D/EMB.";233,2172;77,8921;;;;;
40169590;OUTROS ARTIGOS INFLÁVEIS;2,5666;7,1534;;;;;
40169910;"Tampões vedadores para condensadores, de
EPDM, com perfuraçõ";1,7200;4,2015;;;;;
40169990;OUTRAS OBRAS DE BORR.VULC.Ñ ENDURECIDA;11,0731;11,6205;;;;;
40170000;"BORRACHA E SUAS OBRAS D/BORR.
ENDURECIDA";5,6184;5,6184;;;;;
41051021;"PELE OVINOS SIMPLESM.CURTIDAS
AO CROMO";46,2609;46,2609;;;;;
41071920;OUTROS COUROS/PELES INTEIROS DE BOVINOS;9,8300;9,8300;;;;;
41131010;"COUROS CAPRINOS, CURT./CROMO,
C/ACABAMENTO";10,1063;10,1053;;;;;
41132000;COUROS D/SUÍNOS, PREPARS. APÓS CURTIMENTA;3,3398;2,1799;;;;;
41142010;"COUROS E PELES ENVERNIZADOS OU
REVESTIDOS";1,2957;7,3805;;;;;
42010010;ARTS.D/SELEIRO, CORREEIRO,D/COURO NAT.REC.;2,7749;5,0012;;;;;
42010090;"ARTIGOS D/SELEIRO, CORREEIRO,D/OUTS.
MATÉRIAS";1,7501;3,2358;;;;;
42021100;MALAS,MALETS., C/SUP.EXT.COU.NAT., REC.ENVERN.;1,7994;4,5695;;;;;
42021210;De plástico;1,1890;3,7373;;;;;
42021220;MALAS,MALETAS, C/SUPERF.EXT.D/MAT. TÊXTEIS;8,7521;50,6535;;;;;
42021900;MALAS,MALETAS, C/SUPERFÍCIE D/OUTS. MATÉRIAS;1,8052;4,0717;;;;;
42022100;BOLSAS,C/SUPERF. EXT.D/COURO NAT. REC.ENVERN.;1,8136;4,0608;;;;;
42022210;De folhas de plástico;1,5445;5,0196;;;;;
42022220;"BOLSAS,C/SUPERFÍCIE EXT.D/MATÉRIAS
TÊXTEIS";5,9091;34,6138;;;;;
42022900;BOLSAS,C/SUPERFÍCIE EXT.D/OUTRAS MATÉRIAS;1,8110;3,5909;;;;;
42023100;"ART.D/BOLSO C/SUPERF.EX. D/COURO NAT.REC.
ENV.";2,5629;7,2448;;;;;
42023200;-- Com a superfície exterior de folhas de plástico ou d;15,7960;16,0121;;;;;
42023900;OUTS.ARTIGOS D/BOLSO DE OUTRAS MATÉRIAS;1,7735;3,3305;;;;;
42029100;OUTS ART.C/SUPERF. EXT.D/COURO NAT. REC.ENV.;1,4259;4,8359;;;;;
42029200;"-- Com a superfície exterior de folhas de
plástico ou d";43,9292;62,6497;;;;;
42029900;OUTS.ART.C/SUPERF. EXT.D/OUTS.MATÉRIAS;4,3953;6,1732;;;;;
42031000;"VEST.DE COURO NATURAL OU
RECONSTITUÍDO";5,9384;8,3811;;;;;
42032100;LUVAS,MITEN.,ETC EM COURO NAT.REC. PRAT.ESP.;1,2990;2,0536;;;;;
42032900;"LUVAS,MITENES E SEMELHAN.D/COURO
NAT.,REC.";1,5464;3,2640;;;;;
42033000;CINTOS,CINTURÕES, BANDOLEIRAS OU TALABARTES;6,6066;11,2644;;;;;
42034000;"OUTS.ACESS.VEST., D/COURO
NAT/RECONSTITUÍDO";23,3041;23,3041;;;;;
42050000;OUTRAS OBRAS D/COURO NAT.OU RECONSTITUÍDO;114,5856;114,5856;;;;;
43021990;"PELETERIA CURTIDA
DE OUTROS ANIMAIS";1,5877;3,1046;;;;;
43031000;VESTUÁRIO E SEUS ACESSÓRIOS DE PELETERIA;5,6685;5,0321;;;;;
43039000;"OUTROS ARTIGOS DE
PELETERIA";0,2533;0,2533;;;;;
43040000;PELETERIA ARTIFICIAL E SUAS OBRAS;1,2140;3,1303;;;;;
44022000;"- De cascas ou de
caroços";2,9867;2,9867;;;;;
44029000;Outros carvões vegetal mesmo aglomerado;7,2527;8,5357;;;;;
44034900;"OUTRAS MADEIRAS
TROPICAIS EM BRUTO";4,9933;5,9222;;;;;
44083910;"OUTS.MAD.TROP.OBT. P/CORTE POLIDO,ESP.
<6MM";9,7540;9,7540;;;;;
44083999;"OUTS.FLS.D/ MADEIRAS TROPICAIS,
ESPESS.<6MM";3,0638;6,4593;;;;;
44089010;OUTS.F.MAD.OBT. CORTE D/MAD. ESTRAT.ESP.<6MM;1,5503;1,8713;;;;;
44089090;"OUTRAS FOLHAS DE MADEIRA,
D/ESPESSURA <6MM";4,6355;5,4306;;;;;
44092100;De bambu perf. tacos fris. etc., ñ coniferas;0,3924;0,4867;;;;;
44092900;"Outras madeiras perf.
etc., não coniferas";0,3115;0,3179;;;;;
44101210;"PAINÉIS""ORIENTED STRAND"",WAFERB.,
BTO.POLIDO";0,1894;0,2086;;;;;
44101290;"OUTS.PAINÉIS"" ORIENTED STRAND BOARD"",WAFERB.";0,5548;0,6294;;;;;
44111210;"PAINÉIS FIBRAS MAD.,
Ñ TRAB.MEC.D>5mm";0,6182;0,6251;;;;;
44111391;Recobertos em ambas as faces com papel impregnado de me;0,6460;0,6696;;;;;
44111410;"PAINÉIS FIBRAS MAD.,
Ñ TRAB.MEC.D>9mm";0,7368;0,8967;;;;;
44111490;OUTS.PAINÉIS FIBR. MAD.LENH.DEN.>9mm;1,3116;1,3729;;;;;
44119290;"OUTS.PAINÉIS FIBR. MAD.LENH.DEN.>0,
8g/cm3";1,7908;2,7563;;;;;
44119490;"OUTS.PAINÉIS FIBR. MAD.LENH.DEN.<0,
5g/cm3";0,8151;1,9369;;;;;
44121000;"Mad.comp.folheada.e
estrat.semelh.de bambu";0,8715;0,9300;;;;;
44123300;-- Outras, com, pelo menos, uma camada exterior de madeira n;2,7610;2,8536;;;;;
44123900;"-- Outras, com ambas as camadas exteriores de
madeira d";2,0820;2,0774;;;;;
44129900;-- Outras, com ambas as camadas exteriores de madeira de con;2,3389;3,4856;;;;;
44130000;"MAD.""DENSIFICADA"", EM BLOC.
/PRANCHAS/PERFIS";1,1004;2,1213;;;;;
44141000;- De madeira tropical;1,7576;2,5589;;;;;
44149000;- Outras;0,9309;1,4545;;;;;
44151000;"CAIXAS,CAIXOTES, ENGRADADOS,ETC.DE
MADEIRA";2,3869;4,9926;;;;;
44170090;OUTROS ARMAÇÕES E CABOS DE MADEIRA;0,4851;0,4851;;;;;
44182900;-- Outras;1,1657;1,6361;;;;;
44183000;- Postes e vigas, exceto os produtos das subposições 4418.81;1,4323;1,4875;;;;;
44187300;-- De bambu ou com, pelo menos, a camada superior de ba;1,9799;1,9799;;;;;
44187500;-- Outros, de camadas múltiplas;1,1298;1,1298;;;;;
44187900;Outros painéis montados p/soalhos;1,8252;1,8252;;;;;
44188300;-- Vigas em I;1,9106;1,3702;;;;;
44189200;"-- Painéis celulares de
madeira";0,8527;1,8012;;;;;
44189900;-- Outras;1,0654;1,2992;;;;;
44191100;-- Tábuas para cortar pão, outras tábuas para cortar e;0,9905;2,8593;;;;;
44191200;-- Pauzinhos (hashi ou fachi);2,7793;5,5480;;;;;
44191900;-- Outros;1,1357;3,0074;;;;;
44192000;- De madeira tropical;2,7383;4,1605;;;;;
44199000;- Outros;1,0560;2,8801;;;;;
44201100;-- De madeira tropical;1,6359;4,3340;;;;;
44201900;-- Outros;0,8427;1,6761;;;;;
44209000;"OUTS.ARTIGOS P/JOALH., OURIVESARIA,
D/MADEIRA";5,2692;5,2692;;;;;
44211000;CABIDES P/VESTUÁRIO DE MADEIRA;0,8497;1,3259;;;;;
44212000;- Urnas funerárias (caixões);2,0571;2,7336;;;;;
44219100;-- De bambu;1,7329;4,4013;;;;;
44219900;-- Outras;3,4199;6,3485;;;;;
45031000;ROLHAS DE CORTIÇA NATURAL;3,0452;4,1268;;;;;
45039000;OUTRAS OBRAS DE CORTIÇA NATURAL;3,8502;3,6357;;;;;
45041000;CORTIÇA AGLOM. CUBOS,BLOCOS, CHAPAS,SEMELH.;0,4334;1,0798;;;;;
45049000;OUTRAS FORMAS D/CORTIÇA AGLOMERADA;2,2563;3,9785;;;;;
46012100;Esteiras, capachos, divisórias, de bambu;1,1994;2,4333;;;;;
46012200;Esteiras, capachos, divisórias,de ratã;1,3538;1,3732;;;;;
46012900;Outs.esteiras,capachos, divis. d/mat. Vegetal;11,1817;23,3617;;;;;
46019200;"OUTS. MATÉRIAS P/ENTRANÇAR DE
bambu";2,7976;3,3890;;;;;
46019300;OUTS. MATÉRIAS P/ENTRANÇAR DE ratã;6,6069;8,7095;;;;;
46019400;OUTS. MATÉRIAS P/ENTRANÇAR DE MAT.VEGETAIS;1,0629;2,8331;;;;;
46019900;OUTS. MATÉRIAS P/ENTRANÇAR;1,2801;5,2640;;;;;
46021100;"OBRAS D/CESTARIA de
bambu";1,6241;4,5307;;;;;
46021200;"OBRAS D/CESTARIA de
ratã";1,9977;5,3789;;;;;
46021900;"Outras OBRAS D/CESTARIA d/mats.
vegetais";0,7235;0,7235;;;;;
46029000;OUTRAS OBRAS DE CESTARIA;0,5700;0,5700;;;;;
47032110;EM ROLOS;1,4041;1,7360;;;;;
47042900;PASTS.QUÍMS.D/MAD. BISSULF.BRANQ./SEMI. Ñ CON.;1,2605;1,2982;;;;;
47061000;PASTAS DE LÍNTERES DE ALGODÃO;1,9239;1,9677;;;;;
48022010;Em tiras ou rolos de largura não superior a 15 cm ou em folh;1,9745;5,7112;;;;;
48022090;PAPEL/CARTÃO P/FABR.PAP. FOTOSSENSÍVEIS.ETC;35,9199;38,1395;;;;;
48024090;OUTS.PAPÉIS PRÓPRIOS P/FAB. D/PAPEL D/PAREDE;2,4325;4,7138;;;;;
48025410;Em tiras ou rolos de largura não superior a 15 cm ou em folh;1,3602;1,4428;;;;;
48025491;Fabricado principalmente a partir de pasta branqueada ou pas;4,8140;4,8140;;;;;
48025499;OUTS.PAPÉIS FAB. OBT.BRANQ., MECÂNICO;0,9753;1,0568;;;;;
48025591;"OUTS.PAPÉIS PES.
>=40G/M2,<150G/M2, EM ROLOS";0,8510;0,9464;;;;;
48025592;"OUTS.PAP.PESO
>=40G/M2,<150G/M2, ROLOS,KRAFT";0,9597;0,8383;;;;;
48025599;"OUTS.PAPÉIS PESO
>=40G/M2,<150G/M2, EM ROLOS";3,0817;1,7644;;;;;
48025610;Em que nenhum lado exceda 360 mm, quando não dobradas;1,3291;1,5292;;;;;
48025699;Outros;9,3478;9,3478;;;;;
48025710;Em tiras de largura não superior a 15 cm ou em folhas em que;0,8237;0,8554;;;;;
48025792;"OUTROS PAPÉIS DE
DESENHO";0,5776;0,8628;;;;;
48025793;OUTROS PAPÉIS KRAFT;1,2557;1,7025;;;;;
48025799;"OUTS. PAPÉIS DE PESO >=40G/M2,MAS
Ñ<150G/M2";17,0987;18,6227;;;;;
48025810;"Em tiras ou rolos de largura não superior a 15
cm ou em folh";0,4842;0,8138;;;;;
48025891;OUTROS PAPÉIS DE PESO>150G/M2 DE DESENHO;0,7038;0,7038;;;;;
48025899;"OUTROS PAPÉIS DE
PESO>150G/M2";0,8278;1,1608;;;;;
48026191;De peso inferior ou igual a 57 g/m2, em que 65 % ou mais, em;3,3519;3,6312;;;;;
48026199;"OUTS.PAPÉIS C/10% D/FIB.OBT.PROC.MEC.
ROLOS";0,8206;0,8252;;;;;
48026910;Em tiras de largura não superior a 15 cm ou em folhas em que;1,2925;1,4601;;;;;
48026999;"OUTS.PAPÉIS.LD.
<435MM E O OUT.
<297MM,FOLHAS";10,2286;10,2540;;;;;
48030090;OUTS.PAPÉIS P/FAB. D/PAP.HIG.,TOALH., LENÇO,ETC.;4,9698;5,2531;;;;;
48041100;"PAPEL,CARTÃO P/COB.,DENOM.""
KRAFTLINER"",CRU";11,8773;12,1696;;;;;
48041900;"OUTS.PAPÉIS,CART. P/COB.DENOM."" KRAFTLINER""";1,3398;1,4250;;;;;
48043110;"De rigidez dielétrica igual ou superior a 600 V
(método ASTM";2,3810;2,4033;;;;;
48043190;"OUTS.PAPÉIS,CART. KRAFT.D/PESO
<150G/M2, CRUS";2,9928;2,9928;;;;;
48043990;"OUTROS PAPÉIS, CARTÕES KRAFT,
PESO <=150G/M2";1,3316;1,8833;;;;;
48044100;"OUTS.PAP.CART. KRAFT,PESO/M2
+150G,-225G,CRUS";3,9991;4,4543;;;;;
48045100;"OUTS.PAP.CART. KRAFT.PESO/M2
+225G,CRUS";1,0500;1,9258;;;;;
48054010;De peso superior a 15 g/m2, mas não superior a 25 g/m2, com;1,7716;1,9713;;;;;
48054090;"OUTROS PAPÉIS- FELTRO E CARTÕES-
FELTRO";7,1510;8,3097;;;;;
48059100;-- De peso não superior a 150 g/m2;0,4753;0,5576;;;;;
48059290;"OUTROS PAPÉIS DE
PESO >150,<225G/M2";13,8135;16,1803;;;;;
48059300;"-- De peso igual ou
superior a 225 g/m2";1,7325;4,2290;;;;;
48061000;PAPEL-PERGAMINHO, CARTÃO-PERGAMINHO;2,5329;3,1470;;;;;
48062000;"PAPEL IMPERMEÁVEL
A GORDURAS";1,3513;1,4051;;;;;
48063000;PAPEL VEGETAL, EM ROLOS OU EM FOLHAS;0,4450;0,4972;;;;;
48064000;"- Papel cristal e outro papel calandrado
transparente ou tra";1,0144;1,3010;;;;;
48070000;PAPEL E CARTÃO OBTIDOS P/COLAGEM DE FOLHAS;1,5657;1,6061;;;;;
48081000;"- Papel e cartão ondulados (canelados*),
mesmo perfurad";1,0215;1,6938;;;;;
48084000;- PapelKraft, encrespado ou plissado, mesmo gofrado, estampa;1,4345;1,5158;;;;;
48089000;"OUTS.PAP.CART. ONDUL.ENCRESP.
PLISS.EST.PERF.";1,2008;1,8072;;;;;
48092000;PAPEL AUTOCOPIATIVO,EM ROLOS OU FOLHAS;1,0625;1,0625;;;;;
48099000;"OUTS.PAPEL- CARBONO DUPLC.
ROLOS E FOLHAS";0,7049;0,7802;;;;;
48101310;De largura não superior a 15 cm;0,8621;2,8887;;;;;
48101389;Outros;0,7079;0,9442;;;;;
48101391;Papel revestido ou recoberto em uma face, do tipowet strengt;2,8571;2,8571;;;;;
48101399;Outros;2,5762;2,5762;;;;;
48101410;"Em que nenhum lado exceda 360 mm, quando
não dobradas";2,3438;2,3438;;;;;
48101481;Metalizados;0,8687;1,5745;;;;;
48101489;Outros;4,9875;4,9875;;;;;
48101490;Outros;0,7100;0,7621;;;;;
48101910;Em tiras de largura não superior a 15 cm ou em folhas em que;2,8636;2,8743;;;;;
48101989;Outros;0,7240;0,7697;;;;;
48101991;"Papel revestido ou recoberto em uma face,
do tipowet strengt";0,3333;0,9216;;;;;
48101999;Outros;0,7086;0,7644;;;;;
48102290;Outros;0,5304;0,5304;;;;;
48102990;Outros;0,6808;0,7829;;;;;
48103210;"Em tiras ou rolos de largura não superior a 15
cm ou em folh";0,1172;0,1172;;;;;
48103290;"OUTS PAP.KRAFT Ñ ESCR.BRAN.PES.FIBR.
>150G/M2";0,9529;0,9529;;;;;
48103990;"OUTS.P.KRAFT Ñ ESC. IMPRES.OUTS.FIN.
GRÁFICAS";0,6647;0,7488;;;;;
48109210;Em tiras ou rolos de largura não superior a 15 cm ou em folh;1,4827;1,5108;;;;;
48109290;"OUTS. PAPÉIS/CARTÕES DE
CAMADAS MÚLTIPLAS";1,1507;1,3419;;;;;
48109990;OUTROS PAPÉIS E CARTÕES;1,7374;2,7258;;;;;
48111090;"OUTS PAP.CART. ALCATROADOS
BETUMIN. ASFALT.";1,2528;2,0136;;;;;
48114110;Em tiras ou rolos de largura não superior a 15 cm ou em folh;0,9139;0,9139;;;;;
48114190;"OUTROS PAPÉIS E CARTÕES  AUTO-
ADESIVOS";1,5337;2,2709;;;;;
48114910;Em tiras ou rolos de largura não superior a 15 cm ou em folh;1,1682;1,6411;;;;;
48114990;"OUTS PAPÉIS E CARTÕES GOMADOS
OU ADESIVOS";3,0210;4,5413;;;;;
48115110;Em tiras ou rolos de largura não superior a 15 cm ou em folh;1,1866;1,2313;;;;;
48115121;"OUTS.PAP.B.C/SILIC. EXC. GOFRADOS>150G/M2
L<15CM LD<360MM";3,0852;3,9365;;;;;
48115122;"OUT.P.BR.REC.POLIET.
>150G/M2 L<15CM LD<360MM";5,7817;8,6827;;;;;
48115123;OUT.P.POLIET./POLIP. P>150G/M2 L<15CM LD<360MM;0,9214;1,6383;;;;;
48115128;OUTS.PAP.BRANC. GOFRADOS NA FACE RECOB.OU REVESTIDA;1,1673;1,7358;;;;;
48115129;OUT.P.BRAN. PESO>150G/M2 L<15CM LADO<360MM;1,6364;1,9807;;;;;
48115130;OUT.P.CART.BRANQ. IMPREGNADOS PESO>150G/M2;1,6474;1,9728;;;;;
48115910;"Em tiras ou rolos de largura não superior a 15
cm ou em folh";2,4032;2,5146;;;;;
48115922;OUTS.PAP.CART. RECOB.OU REV. DE SILICONE;1,5669;2,1146;;;;;
48115923;"OUTS.PAP.CART.REC. D/POLIET.ESTRAT.
C/ALUMÍNIO";1,9527;4,7093;;;;;
48115929;OUTS.PAP.,CART RECOBERTOS OU REVESTIDOS;3,1726;3,5177;;;;;
48115930;"OUTROS PAPÉIS E CARTÕES
IMPREGNADOS";1,6725;3,0195;;;;;
48116010;Em tiras ou rolos de largura não superior a 15 cm ou em folh;1,1012;2,5558;;;;;
48116090;"OUTS.P./CART.IMP. REV.CERA,PARAF.EST.
GLICEROL";0,7978;1,2524;;;;;
48119010;Em tiras ou rolos de largura não superior a 15 cm ou em folh;5,9167;5,9247;;;;;
48119090;"OUTS.PAP.CART. PASTA,MANTAS.FIB.DE
CELULOSE";1,4252;5,5854;;;;;
48120000;BLOCOS E CHAPAS, FILTRANTES D/PASTA D/PAPEL;2,2089;2,2632;;;;;
48131000;"PAPEL P/CIGARROS EM CADERNOS OU EM
TUBOS";1,6849;2,1377;;;;;
48132000;- Em rolos de largura não superior a 5 cm;1,3113;2,2889;;;;;
48139000;"OUTS.PAP.P/CIGARR., MMO CORT.DIMENS.
PRÓPIAS";1,8263;2,6047;;;;;
48142000;- Papel de parede e revestimentos para parede semelhantes, c;14,6355;33,5041;;;;;
48149000;"OUTS.PAPÉIS E REVESTIMENTO
D/PAREDES";0,6949;1,0558;;;;;
48162000;PAPEL AUTOCOPIATIVO, MESMO EM CAIXAS;1,0786;2,2489;;;;;
48169010;"PAPEL-CARBONO E SEMELHANTES MMO
EM CAIXAS";0,8280;2,0646;;;;;
48169090;OUTS.PAPÉIS AUTOCOP., ESTÊNCEIS,CHAP. OFFSET;13,1840;24,9164;;;;;
48171000;"ENVELOPE DE PAPEL
OU CARTÃO";6,2535;13,0264;;;;;
48172000;- Aerogramas, cartões- postais não ilustrados e cartões para;1,6774;3,0727;;;;;
48173000;"CX.SAC.SEM.PAP. CART.C/ SORTID.ART.
P/CORRESP.";1,2721;2,2944;;;;;
48182000;- Lenços, lenços (toalhitas) demaquilantes e toalhas de mão;1,6717;3,5118;;;;;
48183000;"TOALHAS E GUARDANAPOS
D/MESA DE PAPEL";1,0625;1,6371;;;;;
48185000;VESTUÁRIO E ACESSÓRIOS D/PAPEL, FIB.CELULOSE;0,3353;2,1008;;;;;
48189090;"OUTS.ART.D/PAPEL P/TOUC.HIGIENE E
HOSPITALAR";0,5813;2,2832;;;;;
48191000;- Caixas de papel ou cartão, ondulados (canelados*);1,5645;3,8407;;;;;
48192000;"- Caixas e cartonagens, dobráveis, de papel ou
cartão, não o";0,9671;2,3891;;;;;
48193000;- Sacos cuja base tenha largura igual ou superior a 40 cm;1,0020;2,5250;;;;;
48194000;"OUTS.SACOS,BOLSAS E CARTUCHOS
D/PAPEL";1,1392;2,0975;;;;;
48195000;OUTS.EMBALAGENS D/PAPEL,INC.CAPAS D/DISCO;1,0961;1,9270;;;;;
48196000;"CARTONAGENS P/ESCR.,LOJAS E
SEMELH.D/PAPEL";1,3498;2,3442;;;;;
48201000;LIVROS D/REG. CONTAB.BLOC.NOTAS, SEM.D/PAPEL;2,6616;3,1741;;;;;
48202000;"CADERNOS D/PAPEL
OU CARTÃO";2,4209;6,8149;;;;;
48203000;- Classificadores, encadernações (exceto as capas para livro;1,1201;3,8979;;;;;
48204000;"- Formulários em blocos de papel múltiplas vias,
mesmo com f";1,0299;2,2329;;;;;
48205000;ÁLBUNS P/AMOSTRAS E COLEÇÕES;1,4396;4,0729;;;;;
48209000;"OUTS.ART.D/ESCRIT. PAPELAR.,ESC.
D/PAPEL/CART.";0,8470;1,9355;;;;;
48211000;"ETIQUETAS IMPRESSAS D/PAPEL
OU CARTÃO";0,2514;2,4598;;;;;
48219000;OUTS.ETIQUETAS D/QQ.ESPÉCIE D/PAPEL/CARTÃO;1,2548;3,5173;;;;;
48229000;"OUTS.CARRETÉIS, BOBINAS E SEM.
D/PAPEL/CARTÃO";1,1886;2,4791;;;;;
48232010;De peso superior a 15 g/m2, mas não superior a 25 g/m2, com;4,3342;15,7185;;;;;
48232099;"OUTROS PAPEL- FILTRO E CARTÃO-
FILTRO";2,3546;3,6232;;;;;
48234000;- Papel-diagrama para aparelhos registradores, em bobinas, e;1,1318;2,2423;;;;;
48236100;"BANDEJAS,TRAVES. PRAT.XÍC.ETC.DE de
bambu";1,5931;2,1675;;;;;
48236900;Outs.BANDEJAS, TRAVES.PRAT.ETC.DE PAP./CARTÃO;10,1591;9,3293;;;;;
48237000;"ARTIGS. MOLDADOS/PRENSAD
OS D/PASTA D/PAPEL";5,1709;6,6080;;;;;
48239020;De rigidez dielétrica igual ou superior a 600 V (método ASTM;2,1008;4,0446;;;;;
48239091;"Em tiras ou rolos de largura superior a 15 cm,
mas não super";3,6276;4,7376;;;;;
48239099;OUTS PAP.,CARTÕES CORTADOS FORMA PRÓPRIA;2,6827;2,4886;;;;;
49011000;"LIVRO,BROCH.SEM.EM FL.SOLTS.MMO
DOBRADAS";2,3270;4,8108;;;;;
49019100;DICIONÁRIOS/ENCICLO PÉDIAS,MMO EM FASCÍCULOS;22,3087;13,5120;;;;;
49019900;"OUTS.LIVROS.BROCH. SEM.MMO.FOLHAS
SOLTAS";2,5626;4,2485;;;;;
49029000;OUTS.JORNAIS E PUBL.PERIÓDICOS IMPRESSOS;12,6799;13,4032;;;;;
49030000;"ÁLBUNS/LIVR.ILUSTR.E ALB P/DES/COL
P/CRIANÇAS";192,1000;192,5000;;;;;
49040000;MÚSICA MANUSCRITA OU IMPRESSA, ILUSTRADA OU NÃO;1,4164;3,6466;;;;;
49052000;"- Sob a forma de livros
ou brochuras";18.762,5000;18.762,5000;;;;;
49059000;- Outras;1,6180;1,6919;;;;;
49070090;OUTS.SELOS POSTAIS, FISCAIS E SEMELHANTES;1,5198;4,0039;;;;;
49081000;DECALCOMANIAS VITRIFICÁVEIS;1,1325;3,6342;;;;;
49089000;OUTS. DECALCOMANIAS D/QUALQUER ESPÉCIE;1,2483;2,2852;;;;;
49090000;"Cartões-postais impressos ou ilustrados; cartões impres";0,6194;5,8395;;;;;
49100000;CALENDÁRIOS QQ. ESPÉCIE INC.BLOC. CALENDÁRIOS;0,3488;2,4211;;;;;
49111010;IMPRESSOS PUBL. CATÁLOGOS COML. TEC.SEMELH.;1,0764;4,4550;;;;;
49111090;OUTS.IMPRESS.PUBL., CATÁLOGOS.COML. E SEM.;1,6385;8,5058;;;;;
49119100;ESTAMPAS,GRAVURAS E FOTOGRAFIAS;69,1500;69,1500;;;;;
49119900;OUTROS IMPRESSOS, ESTAMPAS, GRAVURAS, ETC.;159,0713;159,0713;;;;;
50020000;SEDA CRUA NÃO FIADA;138,6367;143,1887;;;;;
50050000;FIOS D/DESPERD. D/SEDA Ñ ACOND. P/VEND.RETAL.;113,5420;126,9592;;;;;
50071010;"TECIDOS D/"" BOURRETTE"" ESTAMP. TINT.C/FIOS COL.";109,5819;123,0920;;;;;
50072010;OUTS.TEC.C/85% D/SEDA,ESTAMP. TINTOS DIV.COR.;125,0583;163,3747;;;;;
50072090;OUTROS TECIDOS D/SEDA C/85% D/SEDA;7,2983;7,2983;;;;;
50079000;TECIDOS D/SEDA OU DE DESPERDÍCIOS D/SEDA;64,7000;74,5419;;;;;
51031000;DESPERDÍCIOS DA PENTEAÇÃO DE LÃ OU D/PÊLOS FINOS;21,8220;21,7835;;;;;
51062000;- Que contenham menos de 85 %, em peso, de lã;142,8083;142,8083;;;;;
51071019;OUTS.FIOS D/LÃ PENT. Ñ VEND.RET.85% LÃ, RETORC.;7,5995;16,7236;;;;;
51082000;"FIOS D/PÊLOS FINOS, PENTEAD.,Ñ VENDA
RETALHO";6,9000;6,9000;;;;;
51111110;TECIDOS.DE LÃ CARDADA, PESO<=300G/M2;6,5000;6,5000;;;;;
51111900;"OUTS.TECIDOS D/LÃ/PÊLOS FIN.,CARD.
85%D/PESO";16,0154;16,0154;;;;;
51112000;TECIDOS D/LÃ/PÊLOS FINOS,CARDS.FILAM. SINT/ART.;9,2495;9,2495;;;;;
51113090;"OUTS.TEC.D/LÃ,PÊLOS FIN.CARD.C/FIB.SINT.
ARTIFIC.";8,6193;8,7206;;;;;
51119000;OUTROS TECIDOS DE LÃ OU DE PÊLOS FINOS CARDADOS;2,5556;2,5556;;;;;
51123010;"OUTS.TECIDOS DE LÃ PENTEADA
C/FILAMENTO SINT.";2,0078;3,4202;;;;;
52041120;LINHAS COST.ALG. CRU,Ñ RET.SUP.5000 DECITEX;0,9261;0,9548;;;;;
52042000;"LINHAS D/ALGODÃO P/COSTURA, VENDA
RETALHO";4,7113;5,6878;;;;;
52051100;FIOS D/ALG.SIMPLES Ñ PENT. >=714,29 DECITEX;5,7500;5,7500;;;;;
52051200;"-- De título inferior a 714,29 decitex, mas não
inferio";7,8518;7,8518;;;;;
52052310;FIOS D/ALG.PENT. CRUS,<232,56 E Ñ<192, 31DECITEX;5,1503;5,1503;;;;;
52052400;"-- De título inferior a 192,31 decitex, mas não
inferio";8,7454;9,5639;;;;;
